Country Name,Continent,Image URL,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kenya,Africa,https://flagcdn.com/w80/ke.png,KEN,7695306.0,7987767.0,8299310.0,8627972.0,8973538.0,9338084.0,9717825.0,10111061.0,10518827.0,10939696.0,11368805.0,11788906.0,12206063.0,12634840.0,13070077.0,13511670.0,13957620.0,14428822.0,14934127.0,15460669.0,16018464.0,16601509.0,17206178.0,17846373.0,18514909.0,19201773.0,19901641.0,20616091.0,21356221.0,22118436.0,22892657.0,23646516.0,24382466.0,25117193.0,25857135.0,26601754.0,27344212.0,28101763.0,28888063.0,29733411.0,30642894.0,31619172.0,32629809.0,33652233.0,34713452.0,35796483.0,36904009.0,38036354.0,39206349.0,40408887.0,41598570.0,42758466.0,43888306.0,44986794.0,46051441.0,47088527.0,48139682.0,49197760.0,50207110.0,51202829.0,52217327.0,53219165.0
Kiribati,Oceania,https://flagcdn.com/w80/ki.png,KIR,47178.0,48347.0,49562.0,50811.0,52106.0,53452.0,54448.0,55016.0,55546.0,56380.0,57529.0,58671.0,59796.0,60837.0,61236.0,61011.0,60683.0,60284.0,59878.0,60191.0,61170.0,62137.0,63146.0,64183.0,65244.0,66510.0,68079.0,69748.0,71445.0,73165.0,74871.0,76385.0,77655.0,78854.0,80033.0,81252.0,82637.0,84161.0,85671.0,87138.0,88631.0,90350.0,92280.0,94190.0,96095.0,98046.0,100028.0,102082.0,104235.0,106479.0,108717.0,110661.0,112293.0,113847.0,115338.0,116826.0,118489.0,120288.0,122097.0,123928.0,126110.0,128386.0
Kuwait,Asia,https://flagcdn.com/w80/kw.png,KWT,311065.0,345953.0,385005.0,427702.0,473124.0,521179.0,572598.0,628102.0,687726.0,749461.0,809118.0,865081.0,920357.0,977664.0,1038354.0,1104867.0,1178715.0,1258029.0,1340322.0,1423523.0,1504788.0,1583426.0,1662488.0,1744301.0,1820693.0,1894254.0,1972520.0,2053007.0,2134707.0,2217471.0,1684833.0,1351404.0,1634968.0,1672159.0,1664372.0,1681518.0,1730255.0,1787692.0,1844306.0,1900035.0,1954713.0,2008127.0,2059983.0,2109887.0,2157328.0,2236797.0,2364741.0,2507891.0,2651433.0,2795490.0,2943372.0,3132816.0,3337025.0,3507754.0,3665769.0,3834464.0,4003976.0,4154685.0,4323388.0,4442202.0,4400146.0,4360749.0
Kyrgyz Republic,Asia,https://flagcdn.com/w80/kg.png,KGZ,2215516.0,2288674.0,2367300.0,2449248.0,2532152.0,2615064.0,2697631.0,2780172.0,2862893.0,2944842.0,3025143.0,3101444.0,3173948.0,3244873.0,3314024.0,3381368.0,3447009.0,3514133.0,3584532.0,3656194.0,3729371.0,3804456.0,3882822.0,3965767.0,4039346.0,4102391.0,4168594.0,4238470.0,4308022.0,4381998.0,4459545.0,4532120.0,4600309.0,4626809.0,4649190.0,4713639.0,4782884.0,4847998.0,4907792.0,4968592.0,5025151.0,5071961.0,5116253.0,5159422.0,5203048.0,5246337.0,5282453.0,5313373.0,5342531.0,5398013.0,5491763.0,5594537.0,5696519.0,5797296.0,5898324.0,6001876.0,6108460.0,6220146.0,6341733.0,6494036.0,6664142.0,6820483.0
Lao PDR,Asia,https://flagcdn.com/w80/la.png,LAO,2121516.0,2169801.0,2219918.0,2271068.0,2322828.0,2376200.0,2431089.0,2487718.0,2546378.0,2606966.0,2669703.0,2734636.0,2801657.0,2870579.0,2939760.0,3005524.0,3064882.0,3118927.0,3171753.0,3228200.0,3292574.0,3366638.0,3450021.0,3541005.0,3637846.0,3739985.0,3846722.0,3957624.0,4072609.0,4190973.0,4311960.0,4435120.0,4559651.0,4685063.0,4809222.0,4929410.0,5045686.0,5152015.0,5248273.0,5340784.0,5431214.0,5521481.0,5610889.0,5697945.0,5781627.0,5869531.0,5963199.0,6056238.0,6148974.0,6241649.0,6334198.0,6426595.0,6518981.0,6611385.0,6703170.0,6801650.0,6908800.0,7018149.0,7128045.0,7237634.0,7346533.0,7453191.0
Latvia,Europe,https://flagcdn.com/w80/lv.png,LVA,2131169.0,2157174.0,2182288.0,2205804.0,2229752.0,2252770.0,2274355.0,2296080.0,2317285.0,2337665.0,2357562.0,2377074.0,2395872.0,2415775.0,2436992.0,2455780.0,2470541.0,2484607.0,2497363.0,2505526.0,2511754.0,2519972.0,2532018.0,2546977.0,2562773.0,2579236.0,2599784.0,2625969.0,2652251.0,2664839.0,2660130.0,2648934.0,2614832.0,2563820.0,2521237.0,2485951.0,2457910.0,2433230.0,2410219.0,2390825.0,2368321.0,2338300.0,2311356.0,2288983.0,2264178.0,2239787.0,2219038.0,2200772.0,2177711.0,2142043.0,2097834.0,2059940.0,2034639.0,2013004.0,1994153.0,1977874.0,1959864.0,1942599.0,1927586.0,1914267.0,1901119.0,1885592.0
Lebanon,Asia,https://flagcdn.com/w80/lb.png,LBN,1794410.0,1850091.0,1909584.0,1970319.0,2030545.0,2088838.0,2148255.0,2206734.0,2266376.0,2328163.0,2386119.0,2446319.0,2509731.0,2572932.0,2635185.0,2693196.0,2726474.0,2762162.0,2822681.0,2882635.0,2944766.0,3008985.0,3054931.0,3094999.0,3152743.0,3217377.0,3300373.0,3385558.0,3454647.0,3525288.0,3595174.0,3668917.0,3747374.0,3820652.0,3889803.0,3960741.0,4034783.0,4108409.0,4181287.0,4255277.0,4329344.0,4401921.0,4463507.0,4525512.0,4599286.0,4671106.0,4751146.0,4844118.0,4925360.0,4992293.0,5041290.0,5096018.0,5235744.0,5743440.0,6346993.0,6472470.0,6323062.0,6160128.0,5984120.0,5794600.0,5702401.0,5718127.0
Lesotho,Africa,https://flagcdn.com/w80/ls.png,LSO,736507.0,758834.0,781818.0,805374.0,829441.0,854093.0,881879.0,913982.0,948105.0,983201.0,1019273.0,1056249.0,1094069.0,1132705.0,1172420.0,1213649.0,1253217.0,1289965.0,1327245.0,1366173.0,1406529.0,1448072.0,1490732.0,1534416.0,1578991.0,1624382.0,1666141.0,1703396.0,1739848.0,1775437.0,1809697.0,1842383.0,1873281.0,1901801.0,1927709.0,1951442.0,1972424.0,1988139.0,1998049.0,2003238.0,2003918.0,2000859.0,1994686.0,1985060.0,1971132.0,1953080.0,1945066.0,1953272.0,1966547.0,1980885.0,1996257.0,2014015.0,2034363.0,2056508.0,2080091.0,2104613.0,2130426.0,2157116.0,2183612.0,2209414.0,2235727.0,2261549.0
Liberia,Africa,https://flagcdn.com/w80/lr.png,LBR,1139519.0,1167720.0,1197041.0,1227418.0,1258749.0,1291155.0,1324389.0,1358441.0,1393532.0,1429613.0,1466675.0,1504082.0,1542673.0,1583590.0,1626363.0,1670916.0,1717070.0,1766028.0,1818256.0,1872713.0,1929262.0,1986864.0,2045076.0,2107114.0,2173314.0,2240550.0,2308517.0,2377232.0,2446941.0,2517864.0,2223667.0,1956523.0,2072465.0,2155134.0,2149928.0,2169167.0,2232286.0,2412994.0,2670127.0,2821689.0,2928117.0,3015343.0,3094792.0,3119533.0,3156892.0,3301017.0,3490792.0,3669051.0,3821007.0,3943036.0,4058897.0,4221178.0,4373045.0,4470245.0,4564301.0,4659438.0,4755607.0,4848927.0,4944727.0,5043720.0,5149471.0,5259326.0
Libya,Africa,https://flagcdn.com/w80/ly.png,LBY,1492892.0,1555702.0,1621959.0,1690459.0,1753691.0,1804016.0,1849067.0,1898203.0,1952789.0,2014294.0,2082597.0,2153537.0,2226105.0,2314198.0,2432219.0,2571563.0,2721245.0,2881540.0,3052531.0,3233850.0,3424375.0,3621488.0,3724775.0,3718967.0,3773637.0,3898745.0,4017404.0,4129743.0,4237754.0,4342927.0,4445242.0,4544405.0,4640358.0,4733054.0,4822039.0,4906851.0,4987402.0,5064640.0,5140710.0,5218040.0,5305020.0,5403637.0,5508411.0,5619403.0,5736696.0,5858791.0,5980212.0,6104379.0,6235433.0,6366688.0,6497838.0,6343210.0,6179328.0,6304636.0,6427260.0,6531825.0,6632129.0,6738770.0,6849060.0,6951038.0,7045404.0,7135180.0
Liechtenstein,Europe,https://flagcdn.com/w80/li.png,LIE,16511.0,16882.0,17299.0,17724.0,18170.0,18631.0,19090.0,19574.0,20105.0,20650.0,21170.0,21618.0,22022.0,22421.0,22826.0,23223.0,23610.0,23994.0,24367.0,24748.0,25113.0,25487.0,25870.0,26261.0,26652.0,27036.0,27405.0,27783.0,28166.0,28555.0,28911.0,29303.0,29750.0,30198.0,30623.0,31054.0,31496.0,31922.0,32341.0,32751.0,33136.0,33469.0,33769.0,34089.0,34409.0,34713.0,35002.0,35249.0,35466.0,35739.0,36021.0,36295.0,36620.0,36930.0,37191.0,37424.0,37635.0,37871.0,38157.0,38462.0,38793.0,39062.0
Lithuania,Europe,https://flagcdn.com/w80/lt.png,LTU,2769098.0,2812604.0,2853290.0,2891080.0,2928857.0,2965260.0,3000359.0,3035382.0,3070262.0,3103423.0,3135873.0,3170712.0,3204902.0,3236224.0,3266366.0,3295734.0,3324568.0,3353250.0,3380073.0,3404742.0,3428416.0,3452313.0,3477581.0,3505434.0,3534124.0,3562393.0,3593781.0,3627368.0,3672653.0,3696106.0,3695015.0,3701409.0,3697553.0,3680202.0,3654893.0,3627038.0,3599721.0,3573418.0,3547769.0,3522905.0,3500410.0,3473008.0,3444051.0,3415276.0,3376703.0,3322264.0,3269809.0,3231378.0,3198483.0,3163258.0,3097719.0,3028642.0,2988334.0,2958359.0,2933172.0,2905772.0,2869108.0,2829318.0,2802484.0,2795057.0,2795766.0,2794489.0
Luxembourg,Europe,https://flagcdn.com/w80/lu.png,LUX,313886.0,316345.0,319662.0,322856.0,326232.0,329709.0,333085.0,335524.0,337014.0,338270.0,339338.0,341961.0,346085.0,349205.0,351432.0,353686.0,355878.0,358251.0,361046.0,362896.0,363710.0,364486.0,365060.0,365492.0,365904.0,366664.0,368408.0,370790.0,373786.0,377384.0,381707.0,386820.0,391973.0,397210.0,402596.0,408237.0,413779.0,418970.0,424158.0,429909.0,436142.0,441755.0,446393.0,451845.0,458307.0,465372.0,472871.0,480277.0,488995.0,498195.0,507418.0,518583.0,530952.0,543359.0,556285.0,569541.0,583511.0,596505.0,608108.0,620166.0,630597.0,640276.0
Macao SAR,Asia,https://flagcdn.com/w80/mo.png,MAC,173333.0,173333.0,177825.0,182143.0,225672.0,265637.0,262951.0,260430.0,257942.0,255316.0,257405.0,263470.0,273186.0,250336.0,221395.0,223951.0,227390.0,231547.0,236218.0,241160.0,246108.0,252516.0,261055.0,270519.0,280560.0,291287.0,302678.0,314628.0,326912.0,339226.0,351127.0,362276.0,372256.0,381334.0,390130.0,398704.0,407031.0,415074.0,422816.0,430256.0,437317.0,445125.0,456027.0,469063.0,482209.0,495418.0,508753.0,522283.0,535937.0,549491.0,562810.0,575645.0,587451.0,598752.0,610308.0,622186.0,634316.0,646560.0,658777.0,670983.0,683073.0,694404.0
Madagascar,Africa,https://flagcdn.com/w80/mg.png,MDG,5111034.0,5246163.0,5384153.0,5525189.0,5669866.0,5819116.0,5974281.0,6136494.0,6306501.0,6484720.0,6672005.0,6868874.0,7074405.0,7288053.0,7509734.0,7739340.0,7976837.0,8222239.0,8475862.0,8737586.0,9006039.0,9279017.0,9557679.0,9843046.0,10134560.0,10433143.0,10736864.0,11047299.0,11369461.0,11705003.0,12055648.0,12421413.0,12800869.0,13197353.0,13613859.0,14051278.0,14510711.0,14990817.0,15489363.0,16000506.0,16516337.0,17032933.0,17549914.0,18071858.0,18606607.0,19159713.0,19730918.0,20318590.0,20923841.0,21547277.0,22183343.0,22822305.0,23462444.0,24109290.0,24764357.0,25426704.0,26099951.0,26788379.0,27494930.0,28219558.0,28953560.0,29691087.0
Malawi,Africa,https://flagcdn.com/w80/mw.png,MWI,3628136.0,3715543.0,3806310.0,3900513.0,3997308.0,4096158.0,4197928.0,4303018.0,4411055.0,4521184.0,4633949.0,4751442.0,4874479.0,5003936.0,5141342.0,5287371.0,5443389.0,5614990.0,5810134.0,6028752.0,6265530.0,6516458.0,6778885.0,7051707.0,7332810.0,7620509.0,7906485.0,8293174.0,8753264.0,9176223.0,9545860.0,9844228.0,10135082.0,10284027.0,10164900.0,10150123.0,10352228.0,10562035.0,10792877.0,11047814.0,11315946.0,11593057.0,11880440.0,12181575.0,12500736.0,12840034.0,13198700.0,13576343.0,13976416.0,14395788.0,14826466.0,15265026.0,15709576.0,16161817.0,16621535.0,17085585.0,17557739.0,18039712.0,18528087.0,19025748.0,19533886.0,20047263.0
Malaysia,Asia,https://flagcdn.com/w80/my.png,MYS,7956200.0,8164448.0,8380175.0,8602168.0,8828414.0,9056415.0,9284694.0,9507107.0,9725281.0,9947602.0,10178801.0,10423464.0,10676839.0,10935623.0,11200905.0,11471912.0,11750093.0,12035715.0,12328158.0,12627863.0,12983361.0,13399206.0,13832795.0,14285914.0,14759014.0,15252259.0,15760425.0,16276735.0,16796611.0,17315003.0,17833178.0,18342474.0,18834569.0,19322667.0,19820445.0,20330602.0,20850085.0,21375224.0,21906713.0,22435533.0,22967817.0,23526534.0,24102479.0,24679604.0,25256771.0,25836073.0,26417906.0,26998384.0,27570054.0,28124780.0,28655771.0,29162033.0,29662835.0,30174269.0,30696133.0,31232796.0,31789694.0,32355642.0,32910962.0,33440588.0,33889555.0,34282405.0
Maldives,Asia,https://flagcdn.com/w80/mv.png,MDV,91203.0,93465.0,95816.0,98236.0,100673.0,104116.0,108528.0,112542.0,116092.0,119581.0,123239.0,127053.0,130979.0,134971.0,138994.0,143168.0,147538.0,151942.0,156169.0,160373.0,164843.0,169543.0,174339.0,179141.0,184213.0,190182.0,196946.0,203960.0,210899.0,217750.0,224772.0,231809.0,238559.0,244892.0,250831.0,256659.0,262355.0,267713.0,272736.0,277423.0,282025.0,286780.0,291631.0,296497.0,301414.0,306431.0,313865.0,324488.0,336178.0,348282.0,360801.0,373682.0,386822.0,400079.0,413623.0,428165.0,443316.0,458297.0,473107.0,487737.0,502127.0,516162.0
Mali,Africa,https://flagcdn.com/w80/ml.png,MLI,5402549.0,5482289.0,5563922.0,5646608.0,5730130.0,5815484.0,5902207.0,5990908.0,6082987.0,6177696.0,6276476.0,6377946.0,6483730.0,6597115.0,6715436.0,6837265.0,6960979.0,7090985.0,7229653.0,7375272.0,7530521.0,7692765.0,7860195.0,8034400.0,8208599.0,8374661.0,8531272.0,8681166.0,8834000.0,8999935.0,9178827.0,9362885.0,9553541.0,9754785.0,9967032.0,10185367.0,10407275.0,10646498.0,10919578.0,11227419.0,11559291.0,11912162.0,12288051.0,12684952.0,13102414.0,13538647.0,13990143.0,14457777.0,14940785.0,15435537.0,15945201.0,16469051.0,16957039.0,17459621.0,18020267.0,18593022.0,19191297.0,19813016.0,20442029.0,21068406.0,21713839.0,22388638.0
Malta,Europe,https://flagcdn.com/w80/mt.png,MLT,330829.0,330855.0,330499.0,329814.0,328794.0,327408.0,325676.0,323820.0,323515.0,324760.0,326016.0,327298.0,328616.0,330057.0,331686.0,333458.0,335291.0,337169.0,339069.0,340974.0,342882.0,344756.0,346654.0,348597.0,350555.0,352567.0,355082.0,358089.0,361226.0,364530.0,367913.0,371335.0,374806.0,378221.0,381467.0,384559.0,387627.0,390687.0,393782.0,396896.0,399905.0,402788.0,405572.0,408236.0,410800.0,413323.0,415463.0,417201.0,418969.0,420800.0,422652.0,424634.0,426616.0,428457.0,434494.0,444979.0,455273.0,467902.0,484559.0,504017.0,518213.0,524383.0
Marshall Islands,Oceania,https://flagcdn.com/w80/mh.png,MHL,14727.0,15239.0,15782.0,16325.0,16880.0,17430.0,17946.0,18678.0,19888.0,21327.0,22552.0,23391.0,24015.0,24607.0,25318.0,26177.0,27040.0,27928.0,28831.0,29757.0,30793.0,32040.0,33418.0,34831.0,36282.0,37778.0,39307.0,40846.0,42338.0,43610.0,44648.0,45587.0,46405.0,47111.0,47731.0,48283.0,48793.0,49277.0,49732.0,50221.0,50721.0,51137.0,51441.0,51658.0,51803.0,51928.0,52011.0,52050.0,52049.0,52038.0,52065.0,51927.0,51438.0,50696.0,49815.0,48822.0,47730.0,46543.0,45306.0,44029.0,42728.0,41386.0
Mauritania,Africa,https://flagcdn.com/w80/mr.png,MRT,824307.0,846174.0,869191.0,893426.0,918957.0,945849.0,974160.0,1003857.0,1034748.0,1066760.0,1099815.0,1133708.0,1168357.0,1203842.0,1240194.0,1277337.0,1315342.0,1353771.0,1392716.0,1432762.0,1474047.0,1516883.0,1561182.0,1606749.0,1653695.0,1702109.0,1751844.0,1803016.0,1855862.0,1903059.0,1951881.0,2009741.0,2088142.0,2174332.0,2249462.0,2312027.0,2358195.0,2411316.0,2474650.0,2541699.0,2613451.0,2678767.0,2738660.0,2802049.0,2868671.0,2939062.0,3013660.0,3093064.0,3183278.0,3284455.0,3390967.0,3502814.0,3619035.0,3734324.0,3848513.0,3965959.0,4086656.0,4210602.0,4337685.0,4467714.0,4600135.0,4734875.0
Mauritius,Africa,https://flagcdn.com/w80/mu.png,MUS,680332.0,692534.0,705284.0,720358.0,736545.0,752669.0,768653.0,784262.0,799288.0,813743.0,827701.0,841115.0,853611.0,865151.0,876471.0,888032.0,899860.0,912153.0,925286.0,939394.0,954222.0,969221.0,983608.0,997375.0,1011247.0,1025067.0,1038350.0,1051116.0,1063596.0,1075986.0,1089033.0,1103050.0,1117677.0,1132396.0,1146559.0,1159824.0,1172389.0,1184305.0,1195110.0,1205903.0,1216632.0,1225807.0,1234091.0,1242094.0,1249798.0,1257214.0,1263786.0,1269522.0,1274634.0,1278977.0,1282710.0,1286271.0,1289174.0,1290989.0,1292006.0,1292282.0,1291807.0,1290652.0,1288835.0,1286269.0,1283230.0,1279627.0
Mexico,Americas,https://flagcdn.com/w80/mx.png,MEX,36724612.0,37890124.0,39129206.0,40424069.0,41772052.0,43174477.0,44629106.0,46129603.0,47668308.0,49233192.0,50814959.0,52412563.0,54030170.0,55667287.0,57320149.0,58982403.0,60645513.0,62308499.0,63979054.0,65648867.0,67300338.0,68892104.0,70433259.0,71971238.0,73506848.0,75043416.0,76585639.0,78136650.0,79695527.0,81247176.0,82820171.0,84430563.0,86044810.0,87653815.0,89259202.0,90862449.0,92452701.0,94021205.0,95575245.0,97115711.0,98625554.0,100099100.0,101548627.0,102978518.0,104394132.0,105811502.0,107253666.0,108774357.0,110374285.0,111999721.0,113623897.0,115243504.0,116818209.0,118343571.0,119784263.0,121072310.0,122251345.0,123400054.0,124573714.0,125762977.0,126799052.0,127648152.0
"Micronesia, Fed. States of",Oceania,https://flagcdn.com/w80/fm.png,FSM,43080.0,44628.0,46238.0,47762.0,49197.0,50700.0,52276.0,53865.0,55480.0,57162.0,58943.0,60654.0,62293.0,64000.0,65762.0,67445.0,69068.0,70774.0,72771.0,75068.0,77420.0,79810.0,82235.0,84698.0,87195.0,89721.0,92275.0,94860.0,97110.0,99018.0,100903.0,102764.0,104822.0,107082.0,109090.0,110245.0,110722.0,111086.0,111394.0,111693.0,112067.0,112378.0,112463.0,112298.0,111939.0,111420.0,110739.0,109895.0,108947.0,107968.0,107558.0,107713.0,107908.0,108133.0,108407.0,108727.0,109090.0,109494.0,109925.0,110294.0,110931.0,111636.0
Moldova,Europe,https://flagcdn.com/w80/md.png,MDA,3076173.0,3143892.0,3209509.0,3271788.0,3330241.0,3385972.0,3440665.0,3494203.0,3547087.0,3599995.0,3643522.0,3677928.0,3713996.0,3752616.0,3793851.0,3836947.0,3881028.0,3925587.0,3970301.0,4010388.0,4048713.0,4089539.0,4130068.0,4172082.0,4215891.0,4261133.0,4309371.0,4359066.0,4407775.0,4439385.0,4451150.0,4456609.0,4455714.0,4448242.0,4434460.0,4414215.0,4387651.0,4355536.0,4318714.0,4278220.0,4234970.0,4189770.0,4142937.0,4095419.0,4046672.0,3988666.0,3921319.0,3851399.0,3779501.0,3706211.0,3631993.0,3557278.0,3482629.0,3408741.0,3342714.0,3287169.0,3237798.0,3193500.0,3153779.0,3112563.0,3069135.0,3023780.0
Monaco,Europe,https://flagcdn.com/w80/mc.png,MCO,21829.0,21927.0,22100.0,22411.0,22709.0,22965.0,23151.0,23261.0,23461.0,23854.0,24252.0,24604.0,24884.0,25095.0,25260.0,25523.0,25918.0,26293.0,26628.0,26913.0,27146.0,27317.0,27584.0,27983.0,28378.0,28756.0,29119.0,29470.0,29805.0,30107.0,30380.0,30654.0,30908.0,31165.0,31398.0,31635.0,31859.0,32090.0,32289.0,32435.0,32476.0,32464.0,32441.0,32396.0,32328.0,32232.0,32082.0,31858.0,31861.0,32388.0,33187.0,33968.0,34738.0,35475.0,36154.0,36785.0,37301.0,37700.0,38178.0,38131.0,38074.0,38548.0
Mongolia,Asia,https://flagcdn.com/w80/mn.png,MNG,977602.0,1009291.0,1041446.0,1071366.0,1100236.0,1131184.0,1163761.0,1196997.0,1229931.0,1262292.0,1295276.0,1330077.0,1366829.0,1405506.0,1446054.0,1488300.0,1531952.0,1576247.0,1619479.0,1660661.0,1701341.0,1742856.0,1785364.0,1829092.0,1874355.0,1921519.0,1970967.0,2022803.0,2076327.0,2124189.0,2164578.0,2202771.0,2239129.0,2273514.0,2305742.0,2335717.0,2363470.0,2389131.0,2412793.0,2434044.0,2455184.0,2477704.0,2500075.0,2521811.0,2542800.0,2563466.0,2584762.0,2607977.0,2634431.0,2665331.0,2701738.0,2745182.0,2795463.0,2851887.0,2913041.0,2976528.0,3040815.0,3104371.0,3167714.0,3232119.0,3290788.0,3339678.0
Montenegro,Europe,https://flagcdn.com/w80/me.png,MNE,471204.0,477833.0,484444.0,490789.0,496937.0,502896.0,508637.0,514098.0,519311.0,524441.0,529677.0,535113.0,540705.0,546269.0,551745.0,557155.0,562637.0,568095.0,573523.0,579016.0,584830.0,589917.0,593634.0,596961.0,600259.0,603506.0,606803.0,610181.0,613592.0,617048.0,620507.0,623563.0,626030.0,628107.0,629890.0,631386.0,632625.0,633538.0,634099.0,634280.0,634198.0,634000.0,633767.0,633561.0,633755.0,634057.0,633877.0,633388.0,632854.0,632445.0,632090.0,632691.0,633549.0,633203.0,631376.0,628147.0,624247.0,620115.0,615799.0,611673.0,607936.0,603854.0
Morocco,Africa,https://flagcdn.com/w80/ma.png,MAR,11624932.0,11931097.0,12253095.0,12577499.0,12898883.0,13239174.0,13597063.0,13968181.0,14347898.0,14734253.0,15129452.0,15527226.0,15924696.0,16326277.0,16733850.0,17150789.0,17574188.0,18014760.0,18477384.0,18955588.0,19459942.0,19985406.0,20520325.0,21060697.0,21593778.0,22113954.0,22600803.0,23054390.0,23500528.0,23939414.0,24375558.0,24799015.0,25212469.0,25614587.0,26000824.0,26399430.0,26808109.0,27213339.0,27621638.0,28027189.0,28423439.0,28814647.0,29198146.0,29571416.0,29953021.0,30358145.0,30771180.0,31186468.0,31606768.0,32030779.0,32467008.0,32912586.0,33355247.0,33787573.0,34204783.0,34607590.0,35023460.0,35446396.0,35839760.0,36210907.0,36584208.0,36954442.0
Mozambique,Africa,https://flagcdn.com/w80/mz.png,MOZ,6713698.0,6834936.0,6969369.0,7109827.0,7255066.0,7406419.0,7562992.0,7724556.0,7892610.0,8066953.0,8250505.0,8456325.0,8692931.0,8954247.0,9236094.0,9540822.0,9867205.0,10224976.0,10618249.0,11028808.0,11336218.0,11568124.0,11824372.0,12073826.0,12315952.0,12548950.0,12770581.0,12822573.0,12800557.0,12906843.0,13094535.0,13352092.0,13613316.0,14051203.0,15033850.0,15960528.0,16492483.0,16949989.0,17340462.0,17734499.0,18129652.0,18537734.0,18958338.0,19392477.0,19840311.0,20304578.0,20787088.0,21287638.0,21819035.0,22391752.0,22999235.0,23649044.0,24337849.0,25051613.0,25788474.0,26547575.0,27337109.0,28166399.0,29018646.0,29884376.0,30783685.0,31707797.0
Myanmar,Asia,https://flagcdn.com/w80/mm.png,MMR,21730254.0,22210580.0,22704722.0,23213405.0,23737316.0,24279437.0,24836495.0,25406432.0,25989668.0,26585110.0,27193013.0,27807214.0,28428330.0,29026389.0,29598164.0,30176563.0,30758817.0,31355968.0,31972974.0,32596551.0,33227203.0,33858787.0,34482968.0,35162716.0,35899314.0,36622832.0,37314881.0,37971601.0,38600927.0,39214624.0,39817252.0,40394159.0,40950343.0,41502423.0,42055150.0,42605343.0,43154857.0,43708802.0,44257792.0,44787727.0,45290851.0,45771140.0,46232656.0,46667190.0,47068779.0,47438362.0,47785142.0,48125046.0,48390791.0,48660458.0,49024376.0,49419824.0,49837450.0,50262658.0,50681634.0,51089060.0,51495702.0,51894938.0,52272246.0,52640718.0,53016525.0,53387102.0
Namibia,Africa,https://flagcdn.com/w80/na.png,NAM,591471.0,603074.0,615758.0,629592.0,644539.0,660569.0,677663.0,696051.0,715551.0,736125.0,757875.0,780587.0,804410.0,828932.0,854325.0,881040.0,906573.0,931119.0,947277.0,962823.0,981439.0,992508.0,1010316.0,1037521.0,1065994.0,1096897.0,1131083.0,1167899.0,1209700.0,1288956.0,1369308.0,1415689.0,1461326.0,1508699.0,1556315.0,1602182.0,1646107.0,1689275.0,1732747.0,1776370.0,1818651.0,1857058.0,1889977.0,1917468.0,1942087.0,1966581.0,1991889.0,2018607.0,2047059.0,2077400.0,2109813.0,2146330.0,2194657.0,2252506.0,2312144.0,2374305.0,2439219.0,2506855.0,2577327.0,2650500.0,2728763.0,2810553.0
Nauru,Oceania,https://flagcdn.com/w80/nr.png,NRU,4625.0,4799.0,5000.0,5246.0,5535.0,5851.0,6060.0,6157.0,6348.0,6604.0,6733.0,6780.0,6831.0,6886.0,6944.0,7013.0,7084.0,7184.0,7316.0,7488.0,7670.0,7866.0,8059.0,8240.0,8398.0,8573.0,8765.0,8971.0,9183.0,9412.0,9645.0,9873.0,10042.0,10123.0,10163.0,10187.0,10206.0,10218.0,10220.0,10207.0,10187.0,10147.0,10105.0,10085.0,10084.0,10071.0,10061.0,10041.0,10032.0,10041.0,10067.0,10116.0,10289.0,10539.0,10765.0,10974.0,11173.0,11350.0,11499.0,11609.0,11665.0,11726.0
Nepal,Asia,https://flagcdn.com/w80/np.png,NPL,10123663.0,10318399.0,10521124.0,10729818.0,10946389.0,11173411.0,11408713.0,11652717.0,11906273.0,12167031.0,12436191.0,12710069.0,12989102.0,13275240.0,13568435.0,13870692.0,14177650.0,14499175.0,14839706.0,15190602.0,15553107.0,15922421.0,16297995.0,16689122.0,17085243.0,17477694.0,17868128.0,18250512.0,18638660.0,19057812.0,19524578.0,20036505.0,20609707.0,21180157.0,21717482.0,22245442.0,22741867.0,23219459.0,23680357.0,24125201.0,24546510.0,24946755.0,25328989.0,25688764.0,26016653.0,26309462.0,26565431.0,26788499.0,26990038.0,27173035.0,27341955.0,27464499.0,27534917.0,27589997.0,27672373.0,27823631.0,27955471.0,28011259.0,28079686.0,28414066.0,28966582.0,29475018.0
Netherlands,Europe,https://flagcdn.com/w80/nl.png,NLD,11486909.0,11639371.0,11807552.0,11969156.0,12131887.0,12301136.0,12464282.0,12607834.0,12740849.0,12890638.0,13052082.0,13208353.0,13342780.0,13453743.0,13559670.0,13680031.0,13786640.0,13868607.0,13953922.0,14050176.0,14162687.0,14262690.0,14333902.0,14396901.0,14462810.0,14538958.0,14626489.0,14724947.0,14825916.0,14921107.0,15030884.0,15155091.0,15276786.0,15389718.0,15485453.0,15565033.0,15640031.0,15723620.0,15827109.0,15940182.0,16058758.0,16182705.0,16288060.0,16366914.0,16425561.0,16465707.0,16493851.0,16531360.0,16597257.0,16684147.0,16771232.0,16851061.0,16915191.0,16967065.0,17030087.0,17107427.0,17204694.0,17315375.0,17421284.0,17537506.0,17636732.0,17730564.0
